Age,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
64,773380,778188.0,785163.0,792649.0,796897.0,797603.0,809318.0,824700.0,822717.0,817576.0,806326.0,797541.0,801970.0,814050.0,834473.0,850546.0,837834.0,805913.0,766604.0,734530.0,733053.0,742240.0,746814.0,767713.0,782848.0,775401.0,745920.0,723597.0,723911.0,725733.0,719725.0,710158.0,700046.0,686683.0,673669.0,655860.0,629487.0,610856.0,617462.0,629094.0,630200.0,641261.0,660566.0,682063.0,699465.0,698538.0,697792.0,701649.0,703620.0,713058.0,717104.0,715939.0,721170.0,722569.0,719180.0,707449.0,696128.0,686368.0,672203.0,652360.0,635721.0,621870.0,612154.0,598524.0,588120.0,598252.0,593487.0,589650.0,586907.0,585382.0,585077.0,585926.0,587777.0,590432.0,593674.0,597226.0,600814.0,604241.0,607283.0,609733.0
65,764197,770283.0,775072.0,782019.0,789475.0,793706.0,794409.0,806078.0,821398.0,819423.0,814302.0,803098.0,794348.0,798759.0,810791.0,831132.0,847140.0,834479.0,802686.0,763535.0,731589.0,730118.0,739268.0,743824.0,764639.0,779714.0,772296.0,742933.0,720700.0,721013.0,722827.0,716843.0,707315.0,697243.0,683934.0,670972.0,653234.0,626967.0,608410.0,614990.0,626575.0,627677.0,638693.0,657921.0,679332.0,696664.0,695741.0,694998.0,698840.0,700803.0,710203.0,714233.0,713072.0,718282.0,719676.0,716300.0,704616.0,693341.0,683620.0,669512.0,649748.0,633176.0,619380.0,609703.0,596128.0,585765.0,595857.0,591111.0,587289.0,584557.0,583038.0,582734.0,583580.0,585424.0,588068.0,591297.0,594835.0,598408.0,601822.0,604851.0
66,755605,760083.0,766136.0,770899.0,777809.0,785225.0,789433.0,790132.0,801739.0,816976.0,815012.0,809918.0,798775.0,790072.0,794459.0,806426.0,826658.0,842579.0,829987.0,798365.0,759425.0,727651.0,726187.0,735288.0,739820.0,760523.0,775516.0,768138.0,738933.0,716820.0,717131.0,718936.0,712984.0,703507.0,693489.0,680252.0,667360.0,649717.0,623592.0,605135.0,611679.0,623202.0,624298.0,635255.0,654379.0,675675.0,692914.0,691996.0,691257.0,695078.0,697030.0,706380.0,710388.0,709233.0,714415.0,715802.0,712444.0,700823.0,689608.0,679940.0,665908.0,646250.0,629767.0,616046.0,606421.0,592919.0,582612.0,592649.0,587929.0,584127.0,581410.0,579899.0,579597.0,580438.0,582272.0,584902.0,588114.0,591633.0,595187.0,598582.0
67,747055,749075.0,753514.0,759515.0,764237.0,771087.0,778439.0,782611.0,783304.0,794810.0,809916.0,807969.0,802919.0,791872.0,783244.0,787593.0,799457.0,819514.0,835298.0,822814.0,791466.0,752862.0,721363.0,719911.0,728934.0,733427.0,753951.0,768814.0,761500.0,732547.0,710625.0,710934.0,712723.0,706823.0,697427.0,687496.0,674373.0,661593.0,644102.0,618203.0,599906.0,606393.0,617816.0,618903.0,629765.0,648724.0,669836.0,686926.0,686016.0,685283.0,689071.0,691006.0,700276.0,704249.0,703104.0,708241.0,709616.0,706287.0,694767.0,683649.0,674064.0,660153.0,640665.0,624325.0,610722.0,601180.0,587795.0,577577.0,587527.0,582848.0,579079.0,576386.0,574888.0,574588.0,575422.0,577240.0,579847.0,583032.0,586520.0,590043.0
68,745142,738165.0,740161.0,744547.0,750477.0,755142.0,761911.0,769175.0,773298.0,773982.0,785352.0,800278.0,798354.0,793364.0,782449.0,773923.0,778220.0,789943.0,809762.0,825358.0,813022.0,782047.0,743903.0,712779.0,711344.0,720260.0,724699.0,744979.0,759665.0,752438.0,723830.0,702168.0,702474.0,704241.0,698412.0,689127.0,679315.0,666348.0,653720.0,636437.0,610846.0,592767.0,599177.0,610464.0,611538.0,622271.0,641004.0,661865.0,678751.0,677852.0,677128.0,680871.0,682783.0,691943.0,695868.0,694737.0,699813.0,701171.0,697882.0,686499.0,675513.0,666042.0,652297.0,633041.0,616895.0,603454.0,594026.0,580800.0,570704.0,580535.0,575912.0,572188.0,569527.0,568047.0,567750.0,568574.0,570371.0,572947.0,576094.0,579540.0
69,742965,733847.0,726975.0,728941.0,733261.0,739101.0,743695.0,750361.0,757515.0,761576.0,762249.0,773447.0,788147.0,786252.0,781338.0,770588.0,762191.0,766423.0,777969.0,797487.0,812847.0,800698.0,770192.0,732626.0,701974.0,700561.0,709342.0,713714.0,733686.0,748150.0,741032.0,712858.0,691524.0,691825.0,693566.0,687825.0,678681.0,669018.0,656247.0,643810.0,626789.0,601586.0,583781.0,590094.0,601210.0,602268.0,612838.0,631287.0,651832.0,668462.0,667577.0,666864.0,670550.0,672433.0,681454.0,685320.0,684206.0,689205.0,690542.0,687303.0,676093.0,665273.0,655946.0,642409.0,623445.0,607544.0,594306.0,585021.0,571996.0,562053.0,571735.0,567182.0,563514.0,560894.0,559436.0,559144.0,559955.0,561725.0,564262.0,567361.0
70,742343,729282.0,720332.0,713586.0,715516.0,719756.0,725489.0,729998.0,736542.0,743564.0,747550.0,748211.0,759202.0,773632.0,771772.0,766948.0,756396.0,748154.0,752308.0,763641.0,782800.0,797877.0,785952.0,756007.0,719133.0,689046.0,687659.0,696278.0,700569.0,720174.0,734371.0,727384.0,699729.0,678788.0,679084.0,680793.0,675157.0,666182.0,656697.0,644161.0,631953.0,615245.0,590507.0,573029.0,579226.0,590137.0,591176.0,601551.0,619661.0,639827.0,656151.0,655282.0,654582.0,658200.0,660049.0,668904.0,672698.0,671605.0,676512.0,677824.0,674645.0,663641.0,653021.0,643865.0,630578.0,611963.0,596355.0,583361.0,574247.0,561462.0,551702.0,561205.0,556736.0,553136.0,550564.0,549133.0,548846.0,549642.0,551380.0,553870.0
71,742683,726252.0,713474.0,704718.0,698119.0,700007.0,704155.0,709764.0,714175.0,720577.0,727447.0,731347.0,731993.0,742746.0,756863.0,755043.0,750324.0,740001.0,731937.0,736001.0,747089.0,765832.0,780583.0,768916.0,739620.0,703545.0,674111.0,672754.0,681186.0,685384.0,704564.0,718453.0,711618.0,684562.0,664075.0,664365.0,666037.0,660523.0,651742.0,642463.0,630199.0,618255.0,601909.0,577707.0,560608.0,566671.0,577346.0,578362.0,588512.0,606230.0,625958.0,641929.0,641078.0,640394.0,643933.0,645742.0,654405.0,658117.0,657048.0,661848.0,663132.0,660022.0,649256.0,638866.0,629909.0,616910.0,598698.0,583429.0,570716.0,561800.0,549292.0,539744.0,549041.0,544668.0,541147.0,538630.0,537230.0,536950.0,537728.0,539429.0
72,731605,724165.0,708144.0,695684.0,687147.0,680712.0,682553.0,686598.0,692067.0,696368.0,702610.0,709309.0,713112.0,713742.0,724226.0,737991.0,736217.0,731616.0,721550.0,713687.0,717650.0,728461.0,746737.0,761120.0,749744.0,721178.0,686003.0,657303.0,655980.0,664201.0,668295.0,686997.0,700539.0,693875.0,667493.0,647517.0,647800.0,649430.0,644054.0,635492.0,626444.0,614486.0,602840.0,586901.0,563303.0,546630.0,552542.0,562951.0,563941.0,573838.0,591114.0,610350.0,625923.0,625093.0,624427.0,627877.0,629641.0,638088.0,641708.0,640665.0,645346.0,646598.0,643565.0,633068.0,622937.0,614203.0,601528.0,583770.0,568882.0,556486.0,547792.0,535596.0,526286.0,535351.0,531087.0,527654.0,525200.0,523835.0,523562.0,524320.0
73,714850,710979.0,703749.0,688180.0,676071.0,667775.0,661521.0,663310.0,667241.0,672556.0,676736.0,682802.0,689312.0,693008.0,693620.0,703808.0,717185.0,715461.0,710990.0,701208.0,693567.0,697418.0,707924.0,725685.0,739662.0,728607.0,700846.0,666663.0,638772.0,637486.0,645476.0,649454.0,667629.0,680789.0,674313.0,648675.0,629262.0,629537.0,631121.0,625897.0,617576.0,608783.0,597162.0,585845.0,570355.0,547422.0,531219.0,536965.0,547080.0,548042.0,557660.0,574449.0,593143.0,608277.0,607470.0,606823.0,610176.0,611890.0,620099.0,623617.0,622603.0,627152.0,628369.0,625421.0,615220.0,605375.0,596887.0,584570.0,567312.0,552844.0,540797.0,532349.0,520496.0,511449.0,520258.0,516114.0,512778.0,510393.0,509067.0,508802.0
74,681531,692368.0,688618.0,681616.0,666536.0,654808.0,646773.0,640716.0,642448.0,646256.0,651404.0,655452.0,661327.0,667633.0,671212.0,671805.0,681673.0,694629.0,692959.0,688629.0,679155.0,671754.0,675484.0,685659.0,702862.0,716399.0,705692.0,678804.0,645696.0,618682.0,617437.0,625175.0,629028.0,646632.0,659378.0,653105.0,628274.0,609471.0,609738.0,611272.0,606212.0,598153.0,589636.0,578381.0,567420.0,552417.0,530205.0,514512.0,520077.0,529874.0,530806.0,540121.0,556382.0,574488.0,589146.0,588365.0,587738.0,590986.0,592646.0,600596.0,604004.0,603022.0,607428.0,608606.0,605751.0,595871.0,586336.0,578115.0,566185.0,549470.0,535457.0,523789.0,515606.0,504126.0,495364.0,503896.0,499882.0,496651.0,494341.0,493057.0
75,574676,657876.0,668337.0,664717.0,657958.0,643401.0,632080.0,624324.0,618477.0,620149.0,623825.0,628794.0,632702.0,638373.0,644460.0,647915.0,648487.0,658013.0,670519.0,668907.0,664727.0,655582.0,648438.0,652039.0,661860.0,678466.0,691533.0,681198.0,655243.0,623285.0,597208.0,596006.0,603476.0,607195.0,624188.0,636492.0,630436.0,606467.0,588317.0,588575.0,590055.0,585171.0,577392.0,569170.0,558306.0,547725.0,533243.0,511802.0,496654.0,502026.0,511483.0,512382.0,521374.0,537071.0,554548.0,568697.0,567943.0,567338.0,570473.0,572076.0,579750.0,583040.0,582092.0,586345.0,587482.0,584726.0,575189.0,565985.0,558049.0,546533.0,530398.0,516872.0,505609.0,497710.0,486628.0,478170.0,486406.0,482532.0,479413.0,477183.0
76,482448,552857.0,632898.0,642962.0,639479.0,632977.0,618973.0,608082.0,600620.0,594995.0,596604.0,600140.0,604920.0,608680.0,614136.0,619991.0,623315.0,623866.0,633030.0,645061.0,643510.0,639489.0,630691.0,623818.0,627283.0,636731.0,652706.0,665277.0,655335.0,630365.0,599620.0,574534.0,573377.0,580564.0,584141.0,600489.0,612326.0,606500.0,583441.0,565980.0,566228.0,567652.0,562954.0,555470.0,547560.0,537109.0,526929.0,512997.0,492370.0,477797.0,482965.0,492063.0,492928.0,501579.0,516680.0,533493.0,547105.0,546380.0,545798.0,548814.0,550356.0,557738.0,560903.0,559991.0,564083.0,565177.0,562525.0,553351.0,544496.0,536861.0,525783.0,510260.0,497248.0,486412.0,478813.0,468152.0,460015.0,467938.0,464211.0,461211.0
77,463697,462559.0,530065.0,606806.0,616455.0,613116.0,606882.0,593455.0,583013.0,575859.0,570466.0,572008.0,575399.0,579982.0,583587.0,588818.0,594431.0,597618.0,598147.0,606933.0,618468.0,616981.0,613126.0,604690.0,598101.0,601423.0,610481.0,625798.0,637850.0,628318.0,604378.0,574900.0,550848.0,549739.0,556630.0,560059.0,575733.0,587082.0,581497.0,559388.0,542647.0,542885.0,544250.0,539746.0,532570.0,524986.0,514966.0,505206.0,491848.0,472072.0,458099.0,463054.0,471777.0,472607.0,480901.0,495379.0,511499.0,524550.0,523855.0,523297.0,526189.0,527667.0,534745.0,537779.0,536905.0,540828.0,541877.0,539334.0,530539.0,522049.0,514728.0,504107.0,489224.0,476749.0,466359.0,459074.0,448852.0,441050.0,448647.0,445074.0
78,433440,443070.0,441982.0,506485.0,579813.0,589032.0,585842.0,579885.0,567056.0,557078.0,550242.0,545089.0,546563.0,549803.0,554182.0,557627.0,562625.0,567988.0,571033.0,571539.0,579934.0,590956.0,589535.0,585852.0,577791.0,571495.0,574669.0,583324.0,597960.0,609476.0,600368.0,577493.0,549326.0,526344.0,525284.0,531869.0,535145.0,550122.0,560966.0,555630.0,534504.0,518508.0,518735.0,520039.0,515736.0,508879.0,501632.0,492058.0,482732.0,469969.0,451072.0,437721.0,442455.0,450790.0,451583.0,459508.0,473342.0,488745.0,501216.0,500552.0,500019.0,502782.0,504194.0,510957.0,513856.0,513021.0,516770.0,517772.0,515342.0,506938.0,498826.0,491831.0,481682.0,467461.0,455541.0,445613.0,438652.0,428885.0,421430.0,428689.0
79,387805,412746.0,421917.0,420881.0,482304.0,552131.0,560910.0,557872.0,552200.0,539983.0,530482.0,523972.0,519065.0,520469.0,523554.0,527724.0,531004.0,535764.0,540871.0,543770.0,544252.0,552246.0,562742.0,561389.0,557882.0,550206.0,544210.0,547233.0,555475.0,569412.0,580378.0,571705.0,549922.0,523100.0,501215.0,500206.0,506476.0,509596.0,523858.0,534184.0,529103.0,508985.0,493753.0,493969.0,495211.0,491113.0,484584.0,477683.0,468566.0,459685.0,447531.0,429537.0,416823.0,421331.0,429268.0,430023.0,437570.0,450743.0,465411.0,477287.0,476654.0,476147.0,478778.0,480122.0,486563.0,489323.0,488528.0,492098.0,493052.0,490738.0,482735.0,475011.0,468350.0,458685.0,445143.0,433792.0,424338.0,417710.0,408409.0,401310.0
80,366216,368027.0,391696.0,400399.0,399416.0,457706.0,523972.0,532303.0,529420.0,524037.0,512443.0,503427.0,497249.0,492592.0,493925.0,496852.0,500810.0,503922.0,508439.0,513286.0,516037.0,516495.0,524081.0,534042.0,532758.0,529429.0,522145.0,516455.0,519324.0,527145.0,540371.0,550778.0,542547.0,521875.0,496421.0,475653.0,474695.0,480645.0,483606.0,497141.0,506940.0,502118.0,483026.0,468571.0,468776.0,469955.0,466066.0,459870.0,453321.0,444669.0,436241.0,424706.0,407630.0,395565.0,399843.0,407375.0,408091.0,415253.0,427755.0,441675.0,452945.0,452344.0,451863.0,454360.0,455635.0,461748.0,464367.0,463613.0,467000.0,467906.0,465710.0,458115.0,450785.0,444464.0,435292.0,422440.0,411668.0,402696.0,396406.0,387580.0
81,373122,346345.0,348058.0,370443.0,378674.0,377744.0,432871.0,495542.0,503421.0,500694.0,495603.0,484638.0,476111.0,470269.0,465864.0,467125.0,469893.0,473636.0,476579.0,480851.0,485435.0,488037.0,488470.0,495645.0,505065.0,503851.0,500702.0,493814.0,488432.0,491146.0,498542.0,511051.0,520893.0,513109.0,493558.0,469485.0,449844.0,448938.0,454565.0,457366.0,470166.0,479434.0,474873.0,456817.0,443147.0,443340.0,444455.0,440778.0,434918.0,428724.0,420542.0,412571.0,401662.0,385512.0,374102.0,378148.0,385271.0,385948.0,392722.0,404545.0,417710.0,428368.0,427800.0,427345.0,429707.0,430912.0,436694.0,439171.0,438458.0,441661.0,442518.0,440441.0,433258.0,426326.0,420348.0,411673.0,399519.0,389331.0,380846.0,374897.0
82,368198,351661.0,326424.0,328038.0,349136.0,356893.0,356017.0,407973.0,467039.0,474465.0,471895.0,467097.0,456763.0,448726.0,443220.0,439069.0,440257.0,442866.0,446393.0,449167.0,453193.0,457514.0,459966.0,460374.0,467137.0,476015.0,474871.0,471903.0,465411.0,460338.0,462896.0,469867.0,481656.0,490932.0,483596.0,465170.0,442481.0,423970.0,423116.0,428419.0,431059.0,443123.0,451858.0,447559.0,430542.0,417658.0,417840.0,418891.0,415425.0,409902.0,404065.0,396353.0,388841.0,378559.0,363338.0,352584.0,356398.0,363111.0,363749.0,370133.0,381276.0,393684.0,403729.0,403194.0,402765.0,404991.0,406127.0,411576.0,413911.0,413239.0,416258.0,417065.0,415108.0,408338.0,401805.0,396170.0,387994.0,376540.0,366938.0,358941.0
83,348988,345820.0,330288.0,306585.0,308101.0,327917.0,335202.0,334380.0,383178.0,438654.0,445629.0,443215.0,438709.0,429003.0,421454.0,416283.0,412384.0,413500.0,415950.0,419263.0,421868.0,425650.0,429708.0,432011.0,432394.0,438746.0,447085.0,446010.0,443223.0,437125.0,432360.0,434763.0,441310.0,452383.0,461095.0,454205.0,436899.0,415589.0,398203.0,397401.0,402381.0,404861.0,416192.0,424396.0,420358.0,404375.0,392274.0,392445.0,393432.0,390177.0,384990.0,379507.0,372264.0,365209.0,355552.0,341256.0,331155.0,334737.0,341042.0,341642.0,347638.0,358103.0,369757.0,379192.0,378689.0,378286.0,380377.0,381444.0,386562.0,388755.0,388124.0,390959.0,391717.0,389879.0,383521.0,377385.0,372092.0,364413.0,353655.0,344637.0
84,332042,326641.0,323676.0,309138.0,286953.0,288372.0,306919.0,313737.0,312968.0,358641.0,410565.0,417093.0,414834.0,410616.0,401532.0,394466.0,389626.0,385977.0,387022.0,389315.0,392416.0,394854.0,398394.0,402192.0,404347.0,404706.0,410651.0,418456.0,417450.0,414841.0,409134.0,404674.0,406923.0,413051.0,423415.0,431569.0,425120.0,408922.0,388977.0,372704.0,371954.0,376615.0,378936.0,389541.0,397220.0,393441.0,378481.0,367155.0,367315.0,368239.0,365192.0,360337.0,355205.0,348426.0,341823.0,332784.0,319404.0,309950.0,313302.0,319203.0,319765.0,325377.0,335172.0,346080.0,354911.0,354440.0,354063.0,356020.0,357018.0,361809.0,363861.0,363271.0,365924.0,366634.0,364913.0,358962.0,353219.0,348265.0,341078.0,331009.0
85,311454,309698.0,304660.0,301895.0,288335.0,267643.0,268967.0,286265.0,292625.0,291907.0,334507.0,382937.0,389026.0,386919.0,382984.0,374512.0,367921.0,363407.0,360003.0,360978.0,363117.0,366009.0,368283.0,371585.0,375127.0,377137.0,377472.0,383017.0,390297.0,389359.0,386925.0,381602.0,377442.0,379540.0,385256.0,394922.0,402527.0,396512.0,381404.0,362802.0,347624.0,346924.0,351271.0,353436.0,363328.0,370490.0,366965.0,353012.0,342448.0,342597.0,343459.0,340617.0,336089.0,331302.0,324979.0,318821.0,310390.0,297910.0,289093.0,292219.0,297723.0,298247.0,303481.0,312617.0,322791.0,331028.0,330589.0,330237.0,332062.0,332993.0,337462.0,339376.0,338825.0,341300.0,341962.0,340357.0,334806.0,329450.0,324829.0,318126.0
86,290862,290495.0,288857.0,284158.0,281580.0,268932.0,249632.0,250867.0,267001.0,272933.0,272264.0,311997.0,357168.0,362847.0,360882.0,357212.0,349310.0,343162.0,338952.0,335777.0,336687.0,338682.0,341379.0,343500.0,346580.0,349884.0,351758.0,352071.0,357243.0,364033.0,363158.0,360888.0,355923.0,352043.0,354000.0,359331.0,368346.0,375440.0,369829.0,355738.0,338388.0,324231.0,323578.0,327633.0,329652.0,338879.0,345559.0,342271.0,329257.0,319404.0,319543.0,320347.0,317696.0,313473.0,309008.0,303110.0,297367.0,289503.0,277863.0,269639.0,272555.0,277688.0,278177.0,283059.0,291580.0,301069.0,308752.0,308343.0,308014.0,309717.0,310585.0,314753.0,316538.0,316024.0,318333.0,318950.0,317453.0,312276.0,307280.0,302970.0
87,266750,265807.0,265472.0,263975.0,259681.0,257325.0,245766.0,228129.0,229257.0,244001.0,249423.0,248811.0,285122.0,326401.0,331591.0,329796.0,326442.0,319220.0,313602.0,309755.0,306853.0,307685.0,309508.0,311973.0,313911.0,316726.0,319745.0,321457.0,321744.0,326470.0,332675.0,331876.0,329801.0,325264.0,321718.0,323506.0,328378.0,336617.0,343100.0,337972.0,325095.0,309239.0,296302.0,295705.0,299411.0,301256.0,309688.0,315792.0,312788.0,300895.0,291890.0,292018.0,292752.0,290330.0,286470.0,282390.0,277000.0,271752.0,264565.0,253928.0,246412.0,249077.0,253768.0,254215.0,258676.0,266463.0,275135.0,282156.0,281782.0,281482.0,283038.0,283831.0,287640.0,289271.0,288802.0,290912.0,291476.0,290108.0,285376.0,280811.0
88,243522,238745.0,237901.0,237601.0,236261.0,232418.0,230309.0,219964.0,204178.0,205188.0,218384.0,223237.0,222689.0,255188.0,292133.0,296778.0,295172.0,292170.0,285706.0,280678.0,277235.0,274637.0,275382.0,277014.0,279220.0,280954.0,283474.0,286176.0,287708.0,287965.0,292195.0,297748.0,297033.0,295176.0,291115.0,287942.0,289542.0,293902.0,301276.0,307079.0,302489.0,290964.0,276773.0,265194.0,264660.0,267977.0,269628.0,277175.0,282638.0,279949.0,269305.0,261245.0,261360.0,262017.0,259849.0,256394.0,252743.0,247919.0,243221.0,236789.0,227269.0,220542.0,222927.0,227126.0,227526.0,231518.0,238488.0,246249.0,252533.0,252198.0,251930.0,253323.0,254032.0,257441.0,258901.0,258481.0,260370.0,260875.0,259650.0,255415.0
89,220560,213366.0,209180.0,208441.0,208178.0,207004.0,203637.0,201789.0,192725.0,178894.0,179779.0,191341.0,195593.0,195112.0,223587.0,255957.0,260027.0,258620.0,255989.0,250326.0,245920.0,242904.0,240627.0,241280.0,242710.0,244643.0,246162.0,248370.0,250738.0,252080.0,252305.0,256011.0,260877.0,260250.0,258623.0,255065.0,252285.0,253687.0,257507.0,263968.0,269052.0,265030.0,254933.0,242499.0,232354.0,231886.0,234792.0,236239.0,242851.0,247638.0,245282.0,235956.0,228894.0,228995.0,229570.0,227671.0,224644.0,221445.0,217218.0,213102.0,207466.0,199125.0,193231.0,195321.0,199000.0,199350.0,202848.0,208955.0,215755.0,221261.0,220967.0,220732.0,221953.0,222574.0,225561.0,226840.0,226472.0,228127.0,228570.0,227496.0
90,193716,189090.0,182923.0,179334.0,178700.0,178475.0,177468.0,174582.0,172997.0,165227.0,153369.0,154128.0,164040.0,167685.0,167273.0,191685.0,219437.0,222926.0,221720.0,219464.0,214609.0,210832.0,208246.0,206294.0,206854.0,208080.0,209737.0,211039.0,212932.0,214962.0,216113.0,216306.0,219483.0,223655.0,223117.0,221722.0,218672.0,216289.0,217491.0,220765.0,226305.0,230663.0,227215.0,218559.0,207899.0,199201.0,198800.0,201292.0,202532.0,208201.0,212305.0,210285.0,202289.0,196235.0,196322.0,196815.0,195187.0,192591.0,189849.0,186225.0,182696.0,177864.0,170714.0,165660.0,167452.0,170606.0,170906.0,173905.0,179141.0,184971.0,189691.0,189439.0,189238.0,190284.0,190817.0,193378.0,194474.0,194159.0,195577.0,195957.0
91,163240,162425.0,158547.0,153376.0,150366.0,149835.0,149646.0,148802.0,146382.0,145053.0,138538.0,128596.0,129232.0,137543.0,140599.0,140254.0,160722.0,183992.0,186917.0,185906.0,184014.0,179943.0,176777.0,174608.0,172972.0,173441.0,174469.0,175858.0,176950.0,178537.0,180239.0,181205.0,181366.0,184030.0,187528.0,187077.0,185908.0,183350.0,181352.0,182360.0,185105.0,189750.0,193404.0,190513.0,183255.0,174317.0,167024.0,166688.0,168778.0,169817.0,174571.0,178012.0,176318.0,169614.0,164537.0,164610.0,165024.0,163659.0,161482.0,159183.0,156144.0,153185.0,149134.0,143139.0,138901.0,140404.0,143048.0,143300.0,145814.0,150205.0,155093.0,159050.0,158839.0,158671.0,159548.0,159995.0,162142.0,163061.0,162797.0,163986.0
92,134216,133795.0,133127.0,129949.0,125711.0,123244.0,122808.0,122653.0,121962.0,119978.0,118889.0,113549.0,105400.0,105922.0,112734.0,115238.0,114956.0,131732.0,150804.0,153202.0,152373.0,150822.0,147486.0,144891.0,143113.0,141772.0,142156.0,142999.0,144137.0,145032.0,146333.0,147728.0,148520.0,148652.0,150835.0,153702.0,153333.0,152375.0,150278.0,148640.0,149467.0,151717.0,155524.0,158519.0,156149.0,150200.0,142874.0,136897.0,136622.0,138335.0,139186.0,143083.0,145903.0,144514.0,139020.0,134859.0,134918.0,135258.0,134139.0,132355.0,130470.0,127979.0,125554.0,122234.0,117320.0,113847.0,115079.0,117246.0,117452.0,119513.0,123112.0,127118.0,130361.0,130188.0,130051.0,130769.0,131136.0,132896.0,133649.0,133432.0
93,110240,107477.0,107140.0,106605.0,104060.0,100666.0,98691.0,98342.0,98218.0,97664.0,96076.0,95204.0,90927.0,84402.0,84820.0,90275.0,92280.0,92054.0,105488.0,120760.0,122681.0,122017.0,120775.0,118103.0,116025.0,114602.0,113528.0,113835.0,114510.0,115422.0,116138.0,117180.0,118297.0,118931.0,119037.0,120785.0,123081.0,122786.0,122018.0,120339.0,119027.0,119690.0,121491.0,124540.0,126938.0,125041.0,120277.0,114410.0,109624.0,109404.0,110775.0,111457.0,114578.0,116836.0,115723.0,111324.0,107992.0,108039.0,108312.0,107415.0,105987.0,104477.0,102483.0,100541.0,97882.0,93947.0,91166.0,92153.0,93888.0,94053.0,95703.0,98585.0,101793.0,104390.0,104252.0,104142.0,104717.0,105011.0,106420.0,107023.0
94,89002,86200.0,84039.0,83776.0,83358.0,81368.0,78714.0,77169.0,76897.0,76800.0,76366.0,75125.0,74443.0,71099.0,65996.0,66323.0,70589.0,72156.0,71980.0,82484.0,94426.0,95928.0,95409.0,94438.0,92348.0,90723.0,89611.0,88771.0,89011.0,89539.0,90252.0,90812.0,91627.0,92500.0,92996.0,93079.0,94445.0,96241.0,96010.0,95410.0,94097.0,93071.0,93589.0,94997.0,97382.0,99257.0,97773.0,94048.0,89461.0,85718.0,85546.0,86618.0,87152.0,89592.0,91358.0,90487.0,87048.0,84442.0,84479.0,84692.0,83991.0,82874.0,81694.0,80135.0,78616.0,76537.0,73460.0,71285.0,72057.0,73414.0,73543.0,74833.0,77087.0,79595.0,81626.0,81518.0,81432.0,81881.0,82111.0,83213.0
95,70474,67916.0,65778.0,64129.0,63928.0,63609.0,62091.0,60065.0,58886.0,58679.0,58605.0,58274.0,57327.0,56806.0,54254.0,50360.0,50610.0,53865.0,55061.0,54927.0,62942.0,72055.0,73201.0,72805.0,72064.0,70469.0,69229.0,68381.0,67740.0,67923.0,68326.0,68870.0,69297.0,69919.0,70585.0,70964.0,71027.0,72069.0,73440.0,73264.0,72806.0,71804.0,71021.0,71416.0,72491.0,74311.0,75741.0,74609.0,71766.0,68266.0,65410.0,65279.0,66097.0,66504.0,68366.0,69714.0,69049.0,66425.0,64436.0,64464.0,64627.0,64092.0,63240.0,62339.0,61150.0,59991.0,58404.0,56056.0,54396.0,54985.0,56021.0,56119.0,57104.0,58824.0,60738.0,62287.0,62205.0,62139.0,62482.0,62657.0
96,53284,52449.0,50546.0,48954.0,47727.0,47577.0,47340.0,46210.0,44703.0,43825.0,43671.0,43616.0,43370.0,42665.0,42277.0,40378.0,37480.0,37666.0,40088.0,40978.0,40879.0,46844.0,53626.0,54479.0,54184.0,53633.0,52446.0,51523.0,50892.0,50415.0,50551.0,50851.0,51256.0,51573.0,52036.0,52532.0,52814.0,52861.0,53636.0,54657.0,54526.0,54185.0,53439.0,52856.0,53150.0,53950.0,55305.0,56369.0,55527.0,53411.0,50806.0,48680.0,48583.0,49192.0,49495.0,50880.0,51884.0,51389.0,49436.0,47956.0,47976.0,48098.0,47700.0,47065.0,46395.0,45510.0,44647.0,43466.0,41719.0,40483.0,40922.0,41693.0,41766.0,42499.0,43779.0,45203.0,46356.0,46295.0,46246.0,46501.0
97,39212,38652.0,38046.0,36665.0,35511.0,34621.0,34512.0,34340.0,33520.0,32427.0,31790.0,31678.0,31639.0,31460.0,30949.0,30667.0,29290.0,27188.0,27322.0,29079.0,29725.0,29653.0,33980.0,38900.0,39518.0,39304.0,38905.0,38044.0,37374.0,36916.0,36570.0,36669.0,36887.0,37181.0,37410.0,37746.0,38106.0,38311.0,38345.0,38907.0,39648.0,39553.0,39305.0,38764.0,38341.0,38554.0,39135.0,40118.0,40889.0,40279.0,38744.0,36854.0,35312.0,35242.0,35683.0,35903.0,36908.0,37636.0,37277.0,35860.0,34787.0,34801.0,34890.0,34601.0,34140.0,33654.0,33012.0,32386.0,31530.0,30262.0,29366.0,29684.0,30244.0,30297.0,30828.0,31757.0,32790.0,33626.0,33582.0,33546.0
